_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
80050008,5,-2,0.8087,"""I can't tell"": 0.191
""Negative"": 0.809
",:/ ment not sunny right now
80050010,6,-2,0.4923,"""I can't tell"": 0.169
""Neutral / author is just sharing information"": 0.338
""Negative"": 0.492
",sunny hell raining
80050012,5,-2,1,"""Negative"": 1.0
",windy bad hair day !
80050016,5,-2,1,"""Negative"": 1.0
",weather got change usually tick
80050019,5,-2,0.5654,"""Neutral / author is just sharing information"": 0.435
""Negative"": 0.565
",rain still coming hard crazy weather
80050026,5,-2,0.8027,"""Neutral / author is just sharing information"": 0.197
""Negative"": 0.803
",im needing weather get right today
80050029,5,-2,1,"""Negative"": 1.0
",hot hell outside little skater boy wearing black ? importantly wearing skinny jeans ?
80050036,5,-2,1,"""Negative"": 1.0
",look pale today hate weather
80050038,5,-2,0.6129,"""Neutral / author is just sharing information"": 0.195
""Tweet not related to weather condition"": 0.192
""Negative"": 0.613
",girl hope not ment might not able much weather gets bad !
80050042,5,-2,0.8018,"""Neutral / author is just sharing information"": 0.198
""Negative"": 0.802
",everytime working great weather like ass weather cold raining
80050051,5,-2,1,"""Negative"": 1.0
",ment weather absolutely crap far season raining now monroeville probably get rained sat night
80050057,5,-2,1,"""Negative"": 1.0
",ment omg weather bad plane shaking violently last request pre order now ! http holy shit
80050067,6,-2,0.5147,"""I can't tell"": 0.321
""Positive"": 0.165
""Negative"": 0.515
",weather good thing working weekend
80050087,5,-2,1,"""Negative"": 1.0
",cold fuck
80050097,5,-2,0.6112,"""Neutral / author is just sharing information"": 0.197
""I can't tell"": 0.192
""Negative"": 0.611
",tigers like weather michigan lately unpredictable
80050098,5,-2,0.7957,"""I can't tell"": 0.204
""Negative"": 0.796
",cold outside ! freezing ! know better warm like weather said !
80050104,5,-2,0.828,"""Tweet not related to weather condition"": 0.172
""Negative"": 0.828
",dear sunshine it'd much enjoyable park day give much needed motivation kindly show sincerely jen
80050111,5,-2,0.3876,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.2
""Positive"": 0.209
""Negative"": 0.388
",getting ready head going hot windy worth ment win tonight prediction
80050117,5,-2,1,"""Negative"": 1.0
",beyond tired gonna storm ! smh homebound tonite
80050133,5,-2,0.8364,"""I can't tell"": 0.164
""Negative"": 0.836
",ment hasn't warm either plus think rained num last num days warm sunny spring days nice
80050138,5,-2,0.7929,"""Neutral / author is just sharing information"": 0.207
""Negative"": 0.793
",:) jazz fest wish sunny
80050149,5,-2,1,"""Negative"": 1.0
",num degrees shoot
80050158,5,-2,0.6249,"""Neutral / author is just sharing information"": 0.196
""Tweet not related to weather condition"": 0.179
""Negative"": 0.625
",going snow next week know brought summer clothes basement today switch winter ones
80050160,5,-2,0.4054,"""Neutral / author is just sharing information"": 0.203
""I can't tell"": 0.392
""Negative"": 0.405
",hot vegas pussy !
80050182,5,-2,1,"""Negative"": 1.0
",ment ! ugh stupid weather according crystal teddy looked leaving school can't reply back !
80050183,5,-2,0.7896,"""Neutral / author is just sharing information"": 0.21
""Negative"": 0.79
",:p must really chilly outside don't wanna get bed
80050187,5,-2,1,"""Negative"": 1.0
",thing saying smh ment happened today sunny ? rain coming ?
80050189,5,-2,0.5936,"""I can't tell"": 0.201
""Tweet not related to weather condition"": 0.206
""Negative"": 0.594
",plane fucked num num num degrees !
80050199,5,-2,1,"""Negative"": 1.0
",ill not fun pushing see ment play ment rain chilly stupid fb
80050204,5,-2,1,"""Negative"": 1.0
",go inside bowl mad hot come storm mother nature legitimately needs ass beat
80050207,5,-2,0.5954,"""I can't tell"": 0.405
""Negative"": 0.595
",ment ment not freezing beach today ?
80050210,5,-2,1,"""Negative"": 1.0
",:( okay leaky forecast farmer's market morning hope see next week ! fb
80050229,5,-2,0.4142,"""Neutral / author is just sharing information"": 0.179
""Tweet not related to weather condition"": 0.407
""Negative"": 0.414
",ment hope isn't recent picture not snow still ground lol flag waves proudly sure !
80050232,5,-2,1,"""Negative"": 1.0
",hate humid weather makes feel ill
80050238,5,-2,0.4077,"""I can't tell"": 0.206
""Tweet not related to weather condition"": 0.387
""Negative"": 0.408
",hot fools really newspapers wesley chapel smh
80050244,5,-2,1,"""Negative"": 1.0
",ugh went outside da weather sucks swear seem nice weekdays gotta stay homework ! pissed
80050247,5,-2,0.7937,"""Neutral / author is just sharing information"": 0.206
""Negative"": 0.794
",ment bipolar weather !
80050255,5,-2,0.6067,"""I can't tell"": 0.202
""Tweet not related to weather condition"": 0.191
""Negative"": 0.607
",d: fucking freezing
80050256,6,-2,0.8217,"""Neutral / author is just sharing information"": 0.178
""Negative"": 0.822
",laying around day pool water still ice cold needs get hotter outside
80050257,5,-2,0.7966,"""I can't tell"": 0.203
""Negative"": 0.797
",:-/ blazing hot outside !
80050265,5,-2,0.5836,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.211
""Negative"": 0.584
",kid got jacket lmao hot shit outside ! wtf !
80050268,5,-2,0.7993,"""Neutral / author is just sharing information"": 0.201
""Negative"": 0.799
",thunderstorms ish smh welp least sleeping weather
80050274,5,-2,0.5935,"""Neutral / author is just sharing information"": 0.406
""Negative"": 0.594
",looks like gonna storm rather home streets smh
80050291,5,-2,0.6098,"""Neutral / author is just sharing information"": 0.39
""Negative"": 0.61
",ment storm outside phone network keeps crashing keep tweeting !
80050295,5,-2,1,"""Negative"": 1.0
",not going lie kind jealous moved inside year cold hell last windy cloudy
80050299,5,-2,1,"""Negative"": 1.0
",must've turned summer settings now cold fuck store freezing outside huddles ball warmth
80050312,5,-2,0.812,"""I can't tell"": 0.188
""Negative"": 0.812
",home sweet home ! ah burning hot outside fml
80050314,5,-2,0.8063,"""Neutral / author is just sharing information"": 0.194
""Negative"": 0.806
",rainy muddy today need dirt roads run challenge ruin new shoes !
80050316,5,-2,1,"""Negative"": 1.0
",stupid weather feeling like just staying bed day however laundry stupid laundry
80050317,5,-2,0.8274,"""Tweet not related to weather condition"": 0.173
""Negative"": 0.827
",even freezing ! ment freezing
80050318,5,-2,1,"""Negative"": 1.0
",weather outside london really atrocious
80050324,5,-2,1,"""Negative"": 1.0
",:( ugh weather really makes want cali right now beach
80050325,5,-2,0.4133,"""Neutral / author is just sharing information"": 0.195
""Tweet not related to weather condition"": 0.392
""Negative"": 0.413
",hot outside said good tho cause make wet lol winning
80050332,5,-2,1,"""Negative"": 1.0
",nice weather need heat sun
80050335,5,-2,0.5973,"""Neutral / author is just sharing information"": 0.201
""Positive"": 0.201
""Negative"": 0.597
",yea real nice lil gloomy today tho cause supposed rain tomorrow usually sunny ment
80050351,6,-2,0.8297,"""Tweet not related to weather condition"": 0.17
""Negative"": 0.83
",:| shot ! getting allergies stupid weather
80050372,5,-2,0.5955,"""Neutral / author is just sharing information"": 0.206
""Tweet not related to weather condition"": 0.199
""Negative"": 0.596
",old dominion weather big concern late model feature not pushed
80050381,5,-2,0.8027,"""I can't tell"": 0.197
""Negative"": 0.803
",? stood freezing cold
80050387,5,-2,0.8253,"""Neutral / author is just sharing information"": 0.175
""Negative"": 0.825
",weather keeps making change outfit !
80050388,5,-2,1,"""Negative"": 1.0
",top dat weather gotten sick
80050394,5,-2,0.8127,"""Neutral / author is just sharing information"": 0.187
""Negative"": 0.813
",=) ment today weather wasn't perfect music beer company pure gold
80050402,5,-2,0.5871,"""Neutral / author is just sharing information"": 0.209
""I can't tell"": 0.204
""Negative"": 0.587
",cold
80050405,5,-2,0.7989,"""Tweet not related to weather condition"": 0.201
""Negative"": 0.799
",houston theme looks hot windy miserable good thing honey badger don't give shit
80050408,5,-2,0.4148,"""Neutral / author is just sharing information"": 0.39
""Positive"": 0.195
""Negative"": 0.415
",:) ment well raining so bring cali sunshine back lol
80050410,5,-2,0.6017,"""I can't tell"": 0.193
""Neutral / author is just sharing information"": 0.206
""Negative"": 0.602
",like super cold outside
80050422,7,-2,0.8692,"""Neutral / author is just sharing information"": 0.131
""Negative"": 0.869
",going num sunny num rainy blows
80050427,5,-2,1,"""Negative"": 1.0
",hate rain
80050428,5,-2,0.8196,"""Tweet not related to weather condition"": 0.18
""Negative"": 0.82
",:/ kinda cold
80050430,5,-2,0.8039,"""I can't tell"": 0.196
""Negative"": 0.804
",ment dang detroit weather bipolar
80050433,5,-2,0.7969,"""Neutral / author is just sharing information"": 0.203
""Negative"": 0.797
",lol wat ? ment yes ! ment hot e outside
80050435,5,-2,0.5767,"""I can't tell"": 0.423
""Negative"": 0.577
",weather not
80050445,5,-2,0.6034,"""I can't tell"": 0.211
""Tweet not related to weather condition"": 0.185
""Negative"": 0.603
",sprinkles falling central pa sunshine keeps peeking ! wah stop toying emotions
80050450,5,-2,0.6072,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.192
""Negative"": 0.607
",biking windy really wish pull buzz cut hair didn't look like gust wind
80050454,5,-2,1,"""Negative"": 1.0
",hurry horrid rainy weather ! store dry filled springtime colors fun music ! don't miss !
80050461,5,-2,1,"""Negative"": 1.0
",:/ ah ma throat starting hurt hope im not getting sick damn weather !
80050462,5,-2,1,"""Negative"": 1.0
",hot ! don't take keynote speaker num give award
80050469,5,-2,1,"""Negative"": 1.0
",:) ment ment going good still cold fucking rainy blame faris ! lol
80050472,5,-2,0.6122,"""Neutral / author is just sharing information"": 0.195
""Tweet not related to weather condition"": 0.193
""Negative"": 0.612
",ment just thinking hoping better weather meant playing today ain't holding breath
80050482,5,-2,0.8224,"""Tweet not related to weather condition"": 0.178
""Negative"": 0.822
",thunder storm woke num degrees yesterday ! hate england
80050484,5,-2,1,"""Negative"": 1.0
",:( crap weather ! got play football !
80050486,5,-2,1,"""Negative"": 1.0
",wish just stay warm ! really ! like stop getting chilly !
80050492,5,-2,0.6318,"""I can't tell"": 0.198
""Positive"": 0.17
""Negative"": 0.632
",:/ ment ! nah not really ireland pretty rainy place
80050496,5,-2,1,"""Negative"": 1.0
",num degrees outside fuck think going outside
80050497,5,-2,0.7911,"""Neutral / author is just sharing information"": 0.209
""Negative"": 0.791
",ment sadly will vacation year hopefully next year though ! need sunshine still
80050502,5,-2,1,"""Negative"": 1.0
",hot not good day outside work dreadful
80050525,5,-2,0.6218,"""Neutral / author is just sharing information"": 0.193
""I can't tell"": 0.185
""Negative"": 0.622
",oh ! look weather ! ment everything still mallet ?
80050526,5,-2,1,"""Negative"": 1.0
",happened sun nice weather now pouring gross running go get haircut
80050527,5,-2,0.8064,"""I can't tell"": 0.194
""Negative"": 0.806
",lazy saturday much easier weather
80050528,5,-2,0.8254,"""Tweet not related to weather condition"": 0.175
""Negative"": 0.825
",ment better better weather allergies can make grilled cheese without mayo ?
80050534,5,-2,0.6194,"""Neutral / author is just sharing information"": 0.381
""Negative"": 0.619
",num windy
80050545,5,-2,0.8255,"""Tweet not related to weather condition"": 0.174
""Negative"": 0.826
",:-/ boo weather ! tho just pass lol
80050548,5,-2,0.4062,"""Neutral / author is just sharing information"": 0.39
""Tweet not related to weather condition"": 0.204
""Negative"": 0.406
",weather make anyone else feel really really tired create attitude
80050555,5,-2,0.5912,"""Neutral / author is just sharing information"": 0.204
""Tweet not related to weather condition"": 0.204
""Negative"": 0.591
",ment lol crazy like weather think bb trash
80050575,5,-2,0.5846,"""Neutral / author is just sharing information"": 0.415
""Negative"": 0.585
",ment mines east gets sun main road crap weather
80050576,5,-2,0.6185,"""Neutral / author is just sharing information"": 0.187
""Tweet not related to weather condition"": 0.194
""Negative"": 0.619
",ment just went chilly steamy ! used now
80050577,5,-2,1,"""Negative"": 1.0
",anyone tips keeping cello tune weather's crazy ? gone nuts can't afford humidifier
80050587,5,-2,1,"""Negative"": 1.0
",don't ever move num since beginning april can get worse ment hot function outside
80050588,5,-2,1,"""Negative"": 1.0
",:( dark rainy
80050590,5,-2,1,"""Negative"": 1.0
",ment shame weather check view back garden bbq ! http
80050597,5,-2,0.8136,"""Positive"": 0.186
""Negative"": 0.814
",ment lol damn hot right
80050604,5,-2,0.8053,"""I can't tell"": 0.195
""Negative"": 0.805
",http bad storm turning around
80050605,5,-2,0.4043,"""Neutral / author is just sharing information"": 0.2
""Tweet not related to weather condition"": 0.395
""Negative"": 0.404
",num num almost bought whole cooler hot
80050618,7,-2,0.4335,"""I can't tell"": 0.151
""Neutral / author is just sharing information"": 0.282
""Positive"": 0.134
""Negative"": 0.433
",instead laying sun like planned cleaning room nice hot fucking house
80050619,5,-2,1,"""Negative"": 1.0
",man hot outside eat !
80050624,5,-2,0.794,"""Tweet not related to weather condition"": 0.206
""Negative"": 0.794
",freezing right now ?
80050625,5,-2,1,"""Negative"": 1.0
",man weather chi summer needs come
80050628,5,-2,0.8006,"""Neutral / author is just sharing information"": 0.199
""Negative"": 0.801
",:) morning ! rough weather morning ! lets hope perks num london awaits ! fun times ahead x
80050632,5,-2,0.624,"""Neutral / author is just sharing information"": 0.376
""Negative"": 0.624
",=/ not sunny anymore
80050649,5,-2,0.5951,"""I can't tell"": 0.206
""Tweet not related to weather condition"": 0.199
""Negative"": 0.595
",fear ten years austin think normal weather freezing
80050651,5,-2,0.8258,"""Neutral / author is just sharing information"": 0.174
""Negative"": 0.826
",thing worse playing game playing game freezing rain
80050655,5,-2,0.7905,"""I can't tell"": 0.21
""Negative"": 0.79
",new england weather bipolar
80050657,5,-2,1,"""Negative"": 1.0
",ment sunny week day nothing wanna sit pool cloudy thanks mother earth
80050658,5,-2,1,"""Negative"": 1.0
",c'mon back land num degree weather sweet tea ment today weak top
80050664,5,-2,0.6019,"""Neutral / author is just sharing information"": 0.205
""Tweet not related to weather condition"": 0.193
""Negative"": 0.602
",:( ment says welcome ben says storm passed way
80050673,5,-2,0.5962,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.197
""Negative"": 0.596
",ment omg weather like freaking hot !
80050683,5,-2,0.4111,"""Neutral / author is just sharing information"": 0.209
""I can't tell"": 0.38
""Negative"": 0.411
",mention num degrees ! thee start long summer
80050684,5,-2,1,"""Negative"": 1.0
",bloody weather
80050687,5,-2,0.8078,"""Neutral / author is just sharing information"": 0.192
""Negative"": 0.808
",perfect night just stay homework ! weather sign
80050694,5,-2,1,"""Negative"": 1.0
",just nah sunny hell now looks like storm ! wtf
80050697,5,-2,0.788,"""Neutral / author is just sharing information"": 0.212
""Negative"": 0.788
",man hot
80050698,5,-2,0.3854,"""Neutral / author is just sharing information"": 0.207
""I can't tell"": 0.222
""Tweet not related to weather condition"": 0.185
""Negative"": 0.385
",ment not anticipate warm preparing walk ! hot
80050703,5,-2,0.6054,"""Neutral / author is just sharing information"": 0.211
""Tweet not related to weather condition"": 0.184
""Negative"": 0.605
",ment hey explain num snow baseball game end april ? please bring threatened
80050707,5,-2,0.8208,"""Neutral / author is just sharing information"": 0.179
""Negative"": 0.821
",holy balls windy today http
80050712,5,-2,0.4058,"""I can't tell"": 0.391
""Positive"": 0.203
""Negative"": 0.406
",num degrees ! wth starting feel like summer !
80050717,7,-2,1,"""Negative"": 1.0
",ment trade weather another num days rain straight summer gonna smack mother nature smug face
80050720,5,-2,0.4,"""I can't tell"": 0.202
""Neutral / author is just sharing information"": 0.398
""Negative"": 0.4
",looks like another rainy day ct not spend time getting know amazing new independent http
80050721,5,-2,0.3894,"""I can't tell"": 0.207
""Positive"": 0.201
""Tweet not related to weather condition"": 0.203
""Negative"": 0.389
",wtf want uh cookie ? better yet clap ? hot outside damn near summer wat
80050730,7,-2,1,"""Negative"": 1.0
",freak storm kept away slam fest sommerville sorry ment num owe
80050744,5,-2,0.6212,"""I can't tell"": 0.162
""Positive"": 0.216
""Negative"": 0.621
",like friends know well enough not make mad ugly weather days
80050753,5,-2,0.4117,"""Neutral / author is just sharing information"": 0.377
""Tweet not related to weather condition"": 0.212
""Negative"": 0.412
",momma thinkin gonna cold outside put jeans long sleeve boots not even cold
80050754,5,-2,0.6088,"""Positive"": 0.391
""Negative"": 0.609
",crummy weather perfect day chilling girl num http
80050768,6,-2,1,"""Negative"": 1.0
",seattle weather depressing
80050769,5,-2,1,"""Negative"": 1.0
",many great events indy today don't know go ! rainy weather doesn't help
80050790,5,-2,1,"""Negative"": 1.0
",day almost done raining come back sunshine come back !
80050793,5,-2,0.6126,"""Neutral / author is just sharing information"": 0.387
""Negative"": 0.613
",mama num num degrees hot ! well said son
80050808,5,-2,1,"""Negative"": 1.0
",:/ weather kind sucks
80050815,5,-2,0.4043,"""Neutral / author is just sharing information"": 0.399
""Positive"": 0.197
""Negative"": 0.404
",just arrived hotel sunny vancouver say sunny ? meant somber link
80050822,5,-2,1,"""Negative"": 1.0
",ment im so right now lol mich weather sucks like hip hop
80050826,5,-2,1,"""Negative"": 1.0
",throat hurt stupid change weather
80050833,5,-2,0.4081,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.397
""Negative"": 0.408
",weather boston real bi polar today lol !
80050835,5,-2,0.7915,"""Neutral / author is just sharing information"": 0.208
""Negative"": 0.792
",due possible severe weather decided call early day
80050840,6,-2,0.6878,"""I can't tell"": 0.169
""Tweet not related to weather condition"": 0.143
""Negative"": 0.688
",en victoria day ! hope weather gets better !
80050856,5,-2,0.6078,"""Neutral / author is just sharing information"": 0.212
""I can't tell"": 0.18
""Negative"": 0.608
",window air isn't cutting num degrees outside plus just discovered doesn't filter meaning last year
80050858,5,-2,0.7846,"""I can't tell"": 0.215
""Negative"": 0.785
",buddy aren't going thing ? bore cold weather ! yawn cc num
80050859,5,-2,0.6246,"""I can't tell"": 0.375
""Negative"": 0.625
",damn itz hot !
80050869,5,-2,0.6135,"""Tweet not related to weather condition"": 0.386
""Negative"": 0.614
",swear every year new one every year weather social site phone person ugh screams
80050874,5,-2,1,"""Negative"": 1.0
",so warm outside earlier now cold cardigan anything
80050879,5,-2,0.6006,"""I can't tell"": 0.399
""Negative"": 0.601
",ment man hot outside
80050884,5,-2,0.4179,"""Neutral / author is just sharing information"": 0.206
""I can't tell"": 0.376
""Negative"": 0.418
",hot week saturday wanna rain sun come rains smh indianapolis weather num num
80050901,5,-2,0.7899,"""Neutral / author is just sharing information"": 0.21
""Negative"": 0.79
",windy !
80050907,5,-2,0.8062,"""Tweet not related to weather condition"": 0.194
""Negative"": 0.806
",parent's car freezing two hours officially moved back home praying get job fast can start saving move !
80050908,5,-2,0.7986,"""I can't tell"": 0.201
""Negative"": 0.799
",ment hot hell gonna knock box mean time time http
80050909,6,-2,1,"""Negative"": 1.0
",omg can't stand today's weather !
80050910,5,-2,1,"""Negative"": 1.0
",:( arizona went num degrees num two days
80050911,6,-2,1,"""Negative"": 1.0
",bout storm wtf
80050926,5,-2,1,"""Negative"": 1.0
",num degrees outside wish winter
80050930,5,-2,0.6022,"""Tweet not related to weather condition"": 0.398
""Negative"": 0.602
",ment num people dead entire towns gone lives altered forever people mag gives storm coverage num lousy page royal wed
80050934,5,-2,0.5984,"""Neutral / author is just sharing information"": 0.212
""Positive"": 0.19
""Negative"": 0.598
",nice sunny now come num o'clock
80050946,5,-2,0.8041,"""I can't tell"": 0.196
""Negative"": 0.804
",moved miami weather feel like live igloo ! smh
80050947,5,-2,0.8317,"""Neutral / author is just sharing information"": 0.168
""Negative"": 0.832
",;-) rain sunshine rain sunshine make mind already remi hair like da rain lol
80050948,5,-2,0.8171,"""I can't tell"": 0.183
""Negative"": 0.817
",shoulder beginning hurt don't surprised rain decides make unexpected visit extreme humidity one two
80050952,5,-2,0.5849,"""Neutral / author is just sharing information"": 0.415
""Negative"": 0.585
",num degrees rainy doesn't understand don't want go diving br !
80050957,5,-2,0.5799,"""Tweet not related to weather condition"": 0.42
""Negative"": 0.58
",freezing cold inside arena
80050962,5,-2,1,"""Negative"": 1.0
",wanting thunderstorms not spend evening outside baseball
80050982,5,-2,0.7917,"""I can't tell"": 0.208
""Negative"": 0.792
",ment ment bipolar weather ?
80050985,5,-2,0.8406,"""Neutral / author is just sharing information"": 0.159
""Negative"": 0.841
",ment weather can tolerated near pool now near pool sun disappear
80050987,5,-2,1,"""Negative"": 1.0
",ment hey girl ! mean discussed ? know looking forward rally weather sucks !
80050993,5,-2,0.6155,"""Positive"": 0.185
""Tweet not related to weather condition"": 0.2
""Negative"": 0.616
",fast five last night ! marching band num degree weather stroke !
80050996,5,-2,1,"""Negative"": 1.0
",just got done ment bored ass fuck ! weather ass fuck doe
80051001,5,-2,1,"""Negative"": 1.0
",bloody raining exact weather london yet takes long get
80051026,5,-2,1,"""Negative"": 1.0
",ment send weather louisville derby raining
80051031,5,-2,1,"""Negative"": 1.0
",ment weather hot !
80051035,5,-2,0.8093,"""Neutral / author is just sharing information"": 0.191
""Negative"": 0.809
",weather says rain drive track run starts rain ?
80051037,5,-2,0.828,"""Tweet not related to weather condition"": 0.172
""Negative"": 0.828
",:$ freezing
80051047,5,-2,0.7888,"""Neutral / author is just sharing information"": 0.211
""Negative"": 0.789
",almost hot outside
80051059,5,-2,0.6063,"""I can't tell"": 0.394
""Negative"": 0.606
",warm weather brings insomniac
80051065,5,-2,0.8011,"""I can't tell"": 0.199
""Negative"": 0.801
",hot balls outside
80051073,5,-2,0.4077,"""I can't tell"": 0.215
""Neutral / author is just sharing information"": 0.378
""Negative"": 0.408
",done got lil chilly outside
80051082,7,-2,0.7284,"""Tweet not related to weather condition"": 0.272
""Negative"": 0.728
",dear louisville know weather craziness hate ? sorry today worst love nick
80051087,5,-2,0.6119,"""Neutral / author is just sharing information"": 0.166
""Tweet not related to weather condition"": 0.222
""Negative"": 0.612
",one side road sunny side looks like gonna thunder make mind mother nature !
80051089,5,-2,0.5811,"""I can't tell"": 0.214
""Tweet not related to weather condition"": 0.205
""Negative"": 0.581
",hot
80051094,5,-2,1,"""Negative"": 1.0
",thunder damn im sick weather
80051098,5,-2,0.5982,"""I can't tell"": 0.195
""Positive"": 0.207
""Negative"": 0.598
",ment well probably nothing whole day thanks weather
80051104,5,-2,0.4192,"""Neutral / author is just sharing information"": 0.398
""Positive"": 0.183
""Negative"": 0.419
",ment ment fun ! hope weather clears bit race
80051106,5,-2,0.5977,"""Positive"": 0.402
""Negative"": 0.598
",;-) even though weather week still beautiful morning everytime wake
80051112,5,-2,1,"""Negative"": 1.0
",ment yeah nose freaks weird weather changes
80051114,5,-2,0.5877,"""Neutral / author is just sharing information"": 0.211
""I can't tell"": 0.202
""Negative"": 0.588
",ment num degrees today phew scorcher !
80051116,5,-2,0.622,"""Positive"": 0.378
""Negative"": 0.622
",another chilly spring saturday happy inside watching basketball instead outside soccer !
80051117,5,-2,0.8006,"""Neutral / author is just sharing information"": 0.199
""Negative"": 0.801
",hello big nasty storm cloud just appeared outside newsroom window
80051120,5,-2,0.4009,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.386
""Negative"": 0.401
",:d ment oh sucks ! idea cold hot outside lol num like num
80051125,5,-2,0.5993,"""Neutral / author is just sharing information"": 0.401
""Negative"": 0.599
",hell wrong num degrees outside wearing black black fur hat gothic idiot !
80051135,5,-2,0.8228,"""I can't tell"": 0.177
""Negative"": 0.823
",don't understand anyone like hot weather
80051136,5,-2,0.8211,"""Tweet not related to weather condition"": 0.179
""Negative"": 0.821
",boston gloomy rainy lightening city know ! crying already !
80051139,5,-2,0.809,"""I can't tell"": 0.191
""Negative"": 0.809
",slick hot outside
80051141,5,-2,0.6151,"""Neutral / author is just sharing information"": 0.212
""Tweet not related to weather condition"": 0.173
""Negative"": 0.615
",ment get hot outside people start getting
80051144,5,-2,0.8205,"""Tweet not related to weather condition"": 0.18
""Negative"": 0.82
",saturday dawning bit gloomy gonna make sunshine darn
80051152,5,-2,0.6028,"""Neutral / author is just sharing information"": 0.397
""Negative"": 0.603
",ment maybe hopefully not rainy
80051154,5,-2,0.417,"""Neutral / author is just sharing information"": 0.171
""Tweet not related to weather condition"": 0.412
""Negative"": 0.417
",gloomier rain snow ? snow snow cold like http
80051169,5,-2,0.4183,"""Neutral / author is just sharing information"": 0.409
""Tweet not related to weather condition"": 0.172
""Negative"": 0.418
",day american cancer society num mile walk ! rainy already sore gym goes !
80051172,5,-2,1,"""Negative"": 1.0
",actually don't like weather wish rain
80051175,5,-2,1,"""Negative"": 1.0
",weather make mind gonna hot cold ? seriously
80051176,5,-2,1,"""Negative"": 1.0
",visiting bro thunderstorms putting damper attempts hit great outdoors
80051177,5,-2,1,"""Negative"": 1.0
",weather stinks straight
80051179,5,-2,1,"""Negative"": 1.0
",damn another rainy friday must due laker fans crying lol
80051193,5,-2,0.6047,"""Neutral / author is just sharing information"": 0.395
""Negative"": 0.605
",know live ohio can go ball park may see breath freezing
80051194,5,-2,0.6192,"""I can't tell"": 0.188
""Positive"": 0.193
""Negative"": 0.619
",ment good sticky tonight thou bit sweat times needs good storm clear air
80051195,5,-2,1,"""Negative"": 1.0
",snapping despite awful weather
80051202,5,-2,0.3933,"""I can't tell"": 0.202
""Neutral / author is just sharing information"": 0.202
""Tweet not related to weather condition"": 0.202
""Negative"": 0.393
",stuck selling sunshine sunny tell dose make sense
80051208,5,-2,1,"""Negative"": 1.0
",just left num degrees sun rain dreary ?
80051214,5,-2,1,"""Negative"": 1.0
",windy fuck outside
80051215,5,-2,1,"""Negative"": 1.0
",memories num watching rainy saturday unaware nashville tragically flooding rain kinda overshadowed race
80051216,5,-2,1,"""Negative"": 1.0
",ment yea actually couldn't go cause windy
80051225,6,-2,1,"""Negative"": 1.0
",excruciatingly hot outside date theta tank ment ment ment ment ment
80051235,5,-2,0.4193,"""I can't tell"": 0.217
""Neutral / author is just sharing information"": 0.364
""Negative"": 0.419
",:-/ still waiting thunderstorm
80051244,5,-2,0.6049,"""Neutral / author is just sharing information"": 0.207
""Tweet not related to weather condition"": 0.188
""Negative"": 0.605
",looks like nice weather gone year !
80051246,5,-2,1,"""Negative"": 1.0
",ment ya just looked weather not looking good ! don't go let know want something
80051249,5,-2,0.4102,"""I can't tell"": 0.396
""Tweet not related to weather condition"": 0.193
""Negative"": 0.41
",ment don't think rain free race ! ment rain new game now let mud
80051299,5,-2,0.8053,"""Neutral / author is just sharing information"": 0.195
""Negative"": 0.805
",hot outside just seen car melt !
80051300,5,-2,0.5961,"""I can't tell"": 0.205
""Positive"": 0.199
""Negative"": 0.596
",num morning freezing camping lovely
80051302,5,-2,0.597,"""Neutral / author is just sharing information"": 0.403
""Negative"": 0.597
",crazy saturday weather sunny raining got sunny now raining like never sunny
80051314,5,-2,0.8014,"""Neutral / author is just sharing information"": 0.199
""Negative"": 0.801
",num degrees expected austin smh hot
80051318,5,-2,0.6055,"""Neutral / author is just sharing information"": 0.198
""I can't tell"": 0.196
""Negative"": 0.605
",whew ! hot chea !
80051323,5,-2,0.4129,"""I can't tell"": 0.411
""Tweet not related to weather condition"": 0.177
""Negative"": 0.413
",ment go sleep ! just woke storm
80051339,5,-2,0.6103,"""Neutral / author is just sharing information"": 0.203
""I can't tell"": 0.187
""Negative"": 0.61
",ment smh almost kinda chilly da num lol
80051353,5,-2,1,"""Negative"": 1.0
",don't even like hot weather much
80051356,5,-2,1,"""Negative"": 1.0
",num mile bike ride ment first num nice wind whipped chased storm home last num wind fb
80051368,5,-2,1,"""Negative"": 1.0
",walking home thunder storm omg soaked
80051370,5,-2,0.6108,"""Neutral / author is just sharing information"": 0.184
""Tweet not related to weather condition"": 0.205
""Negative"": 0.611
",city knoxville not even funny tree fall storm codes enforcement sent letter
80051374,5,-2,0.7941,"""Positive"": 0.206
""Negative"": 0.794
",weather getting hot yes mid num hot hell !
80051383,5,-2,0.8078,"""I can't tell"": 0.192
""Negative"": 0.808
",freezing place !
80051386,5,-2,1,"""Negative"": 1.0
",freezing outside now cold
