_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
71923711,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",news thunderstorms tornado threats midwest chicago reuters thunderstorms http news greensboro
71923712,5,-3,0.8016,"""Neutral / author is just sharing information"": 0.802
""Tweet not related to weather condition"": 0.198
",seattle area weather http
71923716,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",snow rain afternoon high num num low num num tonight
71923720,5,-3,0.5987,"""Neutral / author is just sharing information"": 0.599
""Tweet not related to weather condition"": 0.401
",storm center update saturday http
71923731,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe storm warning ottawa co num pm ment ment
71923732,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",break heavier rain num storms overnight heavy rain num rainy sunday storms high num
71923736,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather expect rain higher temps weekend http
71923738,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",us severe thunderstorm watch num http
71923739,5,-3,0.6105,"""Neutral / author is just sharing information"": 0.611
""I can't tell"": 0.389
",ment cold outside
71923742,7,-3,1,"""Neutral / author is just sharing information"": 1.0
",strong thunderstorm moving eastern rock northern walworth far southeast jefferson far southwest http
71923744,5,-3,0.771,"""Neutral / author is just sharing information"": 0.771
""Negative"": 0.229
",welcome arkansas haven't seen weather since houston crazy rain storms day day http
71923748,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num south wind
71923751,5,-3,0.799,"""Neutral / author is just sharing information"": 0.799
""Negative"": 0.201
",reports windows blown lambert field st louis airport tower air national guard buildings damaged tornado
71923755,6,-3,0.8281,"""Neutral / author is just sharing information"": 0.828
""Tweet not related to weather condition"": 0.172
",rain saving money hunting hope num according weather com forecast ellington somers cal http
71923756,5,-3,0.5784,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.578
""Tweet not related to weather condition"": 0.211
",la weather http
71923757,4,-3,0.5132,"""Neutral / author is just sharing information"": 0.513
""Positive"": 0.487
",beautiful day redmond assume weekend will grey rainy http
71923765,5,-3,0.6175,"""Neutral / author is just sharing information"": 0.618
""Positive"": 0.179
""Tweet not related to weather condition"": 0.203
",time home office make now time year warmth sunshine outside make http
71923767,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment antarctic ozone hole affecting weather tropics new study says http provides reasonable doubt cur
71923770,5,-3,0.8058,"""I can't tell"": 0.194
""Neutral / author is just sharing information"": 0.806
",debating get car washed not cause knowing weather might rain num
71923773,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",anthem ment pm num num num num mph num num inches hum num num num num num num num
71923775,5,-3,0.8245,"""Neutral / author is just sharing information"": 0.825
""Negative"": 0.175
",san antonio texas weather num mostly cloudy san antonio texas weather http
71923777,5,-3,0.7983,"""Neutral / author is just sharing information"": 0.798
""Negative"": 0.202
",leesburg weather forecast afternoon mostly cloudy chance showers thunderstorms thunderstorms weather
71923780,5,-3,0.5982,"""Neutral / author is just sharing information"": 0.598
""I can't tell"": 0.19
""Tweet not related to weather condition"": 0.211
",ment yah going see ? rainy day sound like something can join yah
71923784,5,-3,0.5937,"""Neutral / author is just sharing information"": 0.594
""Negative"": 0.406
",just got electricity back two hour outage sudden strong storm swept
71923786,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tonight chance rain showers evening rain snow showers likely midnight snow http
71923787,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num north wind
71923790,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",mostly sunny afternoon high num num low num num tonight
71923794,5,-3,0.4142,"""Neutral / author is just sharing information"": 0.414
""I can't tell"": 0.16
""Positive"": 0.213
""Tweet not related to weather condition"": 0.213
",ment ment weather just making wanna dive head first pussy
71923795,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num clear num num temperature num num humidity num pressure num num http
71923796,5,-3,0.5661,"""Neutral / author is just sharing information"": 0.566
""Negative"": 0.434
",cold morning num wednesday num thursday pneumonia weather moma used call older get colder get
71923798,5,-3,0.8341,"""Neutral / author is just sharing information"": 0.834
""Tweet not related to weather condition"": 0.166
",sunny today lightning bolt books weather like ? http
71923801,5,-3,0.4263,"""Neutral / author is just sharing information"": 0.426
""Tweet not related to weather condition"": 0.369
""Negative"": 0.204
",ment red wings rock ! tigers num white sox num brad penny pitching num innings son pitched wed snow bitter cold
71923805,5,-3,0.7978,"""Neutral / author is just sharing information"": 0.798
""Negative"": 0.202
",us severe weather statement issued april num num expiring april num num http us
71923807,5,-3,0.5997,"""Neutral / author is just sharing information"": 0.6
""Tweet not related to weather condition"": 0.4
",ment cars leaking petrol hot weather petrol tanks filled top heat causes expansion please
71923811,5,-3,0.64,"""Neutral / author is just sharing information"": 0.64
""Tweet not related to weather condition"": 0.164
""Negative"": 0.196
",ment alert severe weather area will operations evening notice
71923812,4,-3,0.4792,"""I can't tell"": 0.271
""Neutral / author is just sharing information"": 0.479
""Tweet not related to weather condition"": 0.25
",ment nice ! going ment either depending weather
71923814,11,-3,0.5464,"""Neutral / author is just sharing information"": 0.546
""Positive"": 0.454
",num sunny golfing daddy caps game
71923819,5,-3,0.6153,"""Neutral / author is just sharing information"": 0.615
""Tweet not related to weather condition"": 0.385
",live radar streaming weather coverage broadcasting live http
71923820,5,-3,0.8342,"""Neutral / author is just sharing information"": 0.834
""I can't tell"": 0.166
",rainy day
71923824,5,-3,0.7805,"""Neutral / author is just sharing information"": 0.781
""Tweet not related to weather condition"": 0.219
",latest trend weather may help fight massive texas wildfires reuters http
71923827,5,-3,0.6077,"""I can't tell"": 0.192
""Neutral / author is just sharing information"": 0.608
""Negative"": 0.2
",cleaning shopping snowy rainy day
71923830,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",steve glazier stay dry saturday ! chilly highs num num breezy winds gusting num mph morning rain http
71923832,5,-3,0.8334,"""Neutral / author is just sharing information"": 0.833
""Tweet not related to weather condition"": 0.167
",easter weekend weather http
71923841,5,-3,0.8101,"""Neutral / author is just sharing information"": 0.81
""Tweet not related to weather condition"": 0.19
",just finished explaining thunderstorms work tornadoes form uneducated family members lol
71923843,5,-3,0.6157,"""Neutral / author is just sharing information"": 0.616
""I can't tell"": 0.189
""Positive"": 0.195
",ment lucky see weather mi
71923845,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num mostly cloudy num num temperature num num humidity num pressure http
71923846,4,-3,0.7615,"""Neutral / author is just sharing information"": 0.761
""Tweet not related to weather condition"": 0.239
",day num fire weather outlook http
71923847,5,-3,0.4066,"""Neutral / author is just sharing information"": 0.407
""Positive"": 0.379
""Tweet not related to weather condition"": 0.214
",ment oh yeah heard amazing weather england today ?
71923851,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment rainy jersey
71923858,5,-3,0.7953,"""Neutral / author is just sharing information"": 0.795
""Positive"": 0.205
",cinco de mayo weather forecast high num sunny day num chance margaritas !
71923859,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num west wind
71923860,5,-3,0.7944,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.794
",! given weather low num num mph winds opted not attempt already http
71923867,5,-3,0.6173,"""Neutral / author is just sharing information"": 0.617
""Tweet not related to weather condition"": 0.383
",not even noon sunny yet dang near cleaned entire apt ! everything belongs num ! gotta keep tight ! blessings
71923869,5,-3,0.7882,"""I can't tell"": 0.212
""Neutral / author is just sharing information"": 0.788
",rainy day http
71923871,5,-3,0.6058,"""Neutral / author is just sharing information"": 0.606
""Positive"": 0.394
",sunny saturday watching different kind egg college softball vs go
71923872,5,-3,0.5808,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.581
""Positive"": 0.21
",gearing go shoot local tulip festival hope weather holds
71923874,5,-3,0.4396,"""I can't tell"": 0.381
""Neutral / author is just sharing information"": 0.44
""Tweet not related to weather condition"": 0.18
",ment overcast sunny california last today ? pulling winter cooking shepard's pie
71923876,12,-3,0.9216,"""Neutral / author is just sharing information"": 0.922
""Positive"": 0.078
",current temp num humid num wind num num baro num num num num rain num num num num num num
71923882,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm watch portions area num
71923884,6,-3,0.8663,"""Neutral / author is just sharing information"": 0.866
""Negative"": 0.134
",ment storm blows half windows st louis airport terminal http
71923891,5,-3,0.5832,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.583
""Tweet not related to weather condition"": 0.21
",thing makes rain worth good thunderstorm
71923893,5,-3,0.4091,"""Neutral / author is just sharing information"": 0.409
""Tweet not related to weather condition"": 0.182
""Negative"": 0.409
",ment omg well probably divert plane bad weather area fingers crossed
71923894,5,-3,0.7808,"""Neutral / author is just sharing information"": 0.781
""Negative"": 0.219
",weather missouri tornadoes
71923895,5,-3,0.6615,"""Neutral / author is just sharing information"": 0.661
""Negative"": 0.339
",windy day high morning high winds foothills afternoon boulder mountain biking well http
71923896,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",num mostly cloudy today partly cloudy high num low num sun sunny high num low num
71923901,5,-3,0.61,"""Neutral / author is just sharing information"": 0.61
""Positive"": 0.215
""Negative"": 0.176
",ment yeah saw east coast snow !
71923902,5,-3,0.604,"""I can't tell"": 0.396
""Neutral / author is just sharing information"": 0.604
",visit family today weather breaks target practice idk yet ?
71923904,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",storm report heavy rain measured num num num milan county report co op observer http
71923907,5,-3,0.3982,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.398
""Negative"": 0.397
",used hate cleveland thunderstorms shit outta uh num clear skies ! lmao
71923908,5,-3,0.612,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.612
""Tweet not related to weather condition"": 0.184
",us special weather statement issued april num num expiring april num num http us
71923915,5,-3,0.8218,"""Neutral / author is just sharing information"": 0.822
""Negative"": 0.178
",storm warning bartholomew brown decatur jackson jennings counties
71923917,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",anthem ment pm num num num num mph num num inches hum num num num num num num num
71923919,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",jupiter weather num cloudy dry humidity num wind num num mph max gust num num mph rain num num
71923932,5,-3,0.3968,"""Neutral / author is just sharing information"": 0.397
""Positive"": 0.199
""Tweet not related to weather condition"": 0.201
""Negative"": 0.203
",ment take snow num day week especially humidity high west reinforced genetic disposition
71923935,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today's forecast lancaster num lo num num num mph
71923936,5,-3,0.3888,"""I can't tell"": 0.181
""Neutral / author is just sharing information"": 0.389
""Positive"": 0.215
""Negative"": 0.215
",check ment time line crazy lambert airport last nights storm courtesy ment
71923940,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather valley sun high num num num mph gusts num mph currently num mostly sunny
71923941,4,-3,0.4938,"""I can't tell"": 0.26
""Neutral / author is just sharing information"": 0.494
""Negative"": 0.246
",phone telling num degrees bristol inclined disbelieve hot
71923951,5,-3,0.5668,"""Neutral / author is just sharing information"": 0.567
""I can't tell"": 0.433
",ment weather report dark skies lisa coloring easter eggs painting faces mayor city council
71923954,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",conditions mercer island wa num current conditions fair num forecast sat mostly sunny high http
71923956,5,-3,0.3956,"""Neutral / author is just sharing information"": 0.396
""I can't tell"": 0.394
""Negative"": 0.211
",going ? ment weather gets super ratchet ! lol really hope everyone okay
71923958,5,-3,0.3932,"""Neutral / author is just sharing information"": 0.393
""Positive"": 0.222
""Tweet not related to weather condition"": 0.385
",got sunshine cloudy day
71923962,5,-3,0.4039,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.404
""Tweet not related to weather condition"": 0.21
""Negative"": 0.175
",spicing rainy day http
71923964,5,-3,0.8046,"""Neutral / author is just sharing information"": 0.805
""Positive"": 0.195
",ment num like swimsuit ! actually use midwestern weather reminds home home
71923965,5,-3,0.603,"""I can't tell"": 0.201
""Neutral / author is just sharing information"": 0.603
""Negative"": 0.196
",put poles away rainy day
71923966,5,-3,0.8332,"""Neutral / author is just sharing information"": 0.833
""Tweet not related to weather condition"": 0.167
",storm walworth waukesha co producing penny size hail num num will move across waukesha co thru num
71923969,5,-3,0.5982,"""Neutral / author is just sharing information"": 0.598
""Negative"": 0.402
",sounds like crazy weather moved st louis hope everyone ok
71923971,5,-3,0.8304,"""Neutral / author is just sharing information"": 0.83
""Positive"": 0.17
",num num num num num wind rain
71923975,5,-3,0.7984,"""I can't tell"": 0.202
""Neutral / author is just sharing information"": 0.798
",storm knocked electricity nw lexington station
71923981,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment ah gotcha probably temp don't think windy
71923983,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe storm warning num parker jack palo pinto
71923985,5,-3,0.6052,"""Neutral / author is just sharing information"": 0.605
""Positive"": 0.197
""Tweet not related to weather condition"": 0.198
",ment sights comforting people dressed summer weather staggering around soaking clothes
71923991,5,-3,0.8126,"""I can't tell"": 0.187
""Neutral / author is just sharing information"": 0.813
",rotation located gentry highfill airport cave lowell rogers bentonville path storm
71923993,4,-3,0.7517,"""Neutral / author is just sharing information"": 0.752
""Negative"": 0.248
",ment sam alanna ok heard big storm st louis houses tore hope ok
71923994,5,-3,0.8259,"""Neutral / author is just sharing information"": 0.826
""Negative"": 0.174
",another line thunderstorms heading right now http
71923995,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment st louis update airport closed indefinitely storm fourth worst tornado ever hit area http http
71923996,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",temp num num hum num num num baro num num rising rapidly wind nw num num mph rain num num goo num
71924002,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",temp num num hum num num num baro num num steady wind nw num num mph rain num num goo num
71924003,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment national weather service says yesterday's tornado strongest since num
71924009,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",todays colorado ski snow report big snow expected weekend http news denver
71924011,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning posey county num
71924019,5,-3,0.7788,"""Neutral / author is just sharing information"": 0.779
""Negative"": 0.221
",ment storm chaser reports tornado damage near hazelwood
71924021,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning butler grayson ohio counties num
71924022,5,-3,0.7828,"""Neutral / author is just sharing information"": 0.783
""Tweet not related to weather condition"": 0.217
",via ment storm wreckage surrounds st louis airport http
71924024,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",saturday indiana weather update warmer temperatures rain storm chances today biggest threat will http
71924030,5,-3,0.8104,"""Neutral / author is just sharing information"": 0.81
""Negative"": 0.19
",ment weather alert strong severe storm moving union webster henderson hopkins co next hou
71924033,5,-3,0.7948,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.795
",hey nerds nothing rainy saturday ? http
71924035,5,-3,0.7944,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.794
",snow now falling miami
71924038,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num temp num num dp num num hum num bar num num falling wind ment num num rain num num stormy much precipitation
71924044,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num mostly cloudy num pm num temperature num num humidity num pressure http
71924059,5,-3,0.8014,"""Neutral / author is just sharing information"": 0.801
""Negative"": 0.199
",ment arkansas kentucky game cancelled due inclement weather double header tomorrow starts num num ra
71924060,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe storm warning perry dubois co num
71924062,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",anthem ment pm num num num num mph num num inches hum num num num num num num num
71924069,4,-3,0.487,"""Neutral / author is just sharing information"": 0.487
""Positive"": 0.252
""Tweet not related to weather condition"": 0.261
",ment nice kinda num get werk weather ?
71924070,5,-3,0.6253,"""Neutral / author is just sharing information"": 0.625
""Positive"": 0.165
""Tweet not related to weather condition"": 0.21
",dallas weather today partly sunny windy num num warm humid isolated showers storms possible especially west worth high num
71924073,5,-3,0.5967,"""Neutral / author is just sharing information"": 0.597
""Tweet not related to weather condition"": 0.403
",http sky opened light big storm
71924076,5,-3,0.5833,"""Neutral / author is just sharing information"": 0.583
""Positive"": 0.208
""Tweet not related to weather condition"": 0.208
",storm new friend nikki
71924083,5,-3,0.5901,"""Neutral / author is just sharing information"": 0.59
""Positive"": 0.199
""Negative"": 0.211
",looks like thunderstorms front taking energy away still large hail !
71924087,5,-3,0.5767,"""I can't tell"": 0.212
""Neutral / author is just sharing information"": 0.577
""Tweet not related to weather condition"": 0.212
",people's zoo outfit shorts tank top flip flops matter weather zoo
71924088,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",deltona dry ment num pm temp num num hum num baro num num falling wind ment num num mph rain num num
71924090,5,-3,0.7882,"""Neutral / author is just sharing information"": 0.788
""Positive"": 0.212
",ment num sunny
71924093,5,-3,0.7828,"""Neutral / author is just sharing information"": 0.783
""Tweet not related to weather condition"": 0.217
",rainy sat brunch mom nineteenth floor http
71924094,5,-3,0.813,"""Neutral / author is just sharing information"": 0.813
""Tweet not related to weather condition"": 0.187
",storm prediction center yesterday's storm reports http
71924096,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",us severe thunderstorm warning issued april num num expiring april num num http us
71924102,5,-3,0.6102,"""Neutral / author is just sharing information"": 0.61
""Tweet not related to weather condition"": 0.183
""Negative"": 0.206
",witness st louis airport war severe storm authorities shut major airport st louis http
71924104,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",april num num severe thunderstorm warning issued northern bullitt northern hardin jefferson counties storms heading east
71924107,5,-3,0.786,"""Neutral / author is just sharing information"": 0.786
""Tweet not related to weather condition"": 0.214
",num weather update central oklahoma just posted live http
71924108,5,-3,0.7808,"""Neutral / author is just sharing information"": 0.781
""Positive"": 0.219
",severe thunderstorm warning cancelled eastern comanche county http
71924109,5,-3,0.7923,"""Neutral / author is just sharing information"": 0.792
""Tweet not related to weather condition"": 0.208
",extended weather outlook april num num http
71924110,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",san antonio texas weather num overcast san antonio texas weather http
71924111,5,-3,0.5861,"""I can't tell"": 0.414
""Neutral / author is just sharing information"": 0.586
",need buy shoes kinda weather
71924114,5,-3,0.8082,"""Neutral / author is just sharing information"": 0.808
""Tweet not related to weather condition"": 0.192
",ment crazy weather news hope everyone safe guys great com
71924128,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num northeast wind
71924130,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning issued storm warning ment num texas read http
71924132,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num south wind
71924136,5,-3,0.5844,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.584
""Positive"": 0.216
",cold raining windy
71924138,5,-3,0.6338,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.634
""Positive"": 0.171
",taking time rainy new england saturday actually sit work site long time coming !
71924140,5,-3,0.3533,"""I can't tell"": 0.225
""Neutral / author is just sharing information"": 0.353
""Positive"": 0.197
""Negative"": 0.225
",getting snow tires taken ironic since snowing supposed num
71924141,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fire weather watch issued april num num expiring april num num el paso http http
71924144,5,-3,0.4038,"""I can't tell"": 0.39
""Neutral / author is just sharing information"": 0.404
""Positive"": 0.206
",;-) ment ah storms blew earlier lots thunder spinning clouds
71924153,5,-3,0.7942,"""Neutral / author is just sharing information"": 0.794
""Tweet not related to weather condition"": 0.206
",ment num num inches soft snow tons great corduroy num terrain groomed overnight ! num day
71924154,5,-3,0.5688,"""Neutral / author is just sharing information"": 0.569
""Positive"": 0.431
",trail run num degrees anyone ?
71924155,5,-3,0.5821,"""Neutral / author is just sharing information"": 0.582
""Tweet not related to weather condition"": 0.418
",ment weather look like mornings mon next week right around num ? will ok outside ?
71924158,5,-3,0.8039,"""Neutral / author is just sharing information"": 0.804
""Negative"": 0.196
",good earth market celebrates earth day mother nature surprised local residents friday blowing snow http
71924168,5,-3,0.811,"""Neutral / author is just sharing information"": 0.811
""Tweet not related to weather condition"": 0.189
",:) ment meant tell didn't miss photo today everybody safe storm ?
71924172,6,-3,0.526,"""Neutral / author is just sharing information"": 0.526
""Tweet not related to weather condition"": 0.17
""Negative"": 0.304
",costliest hail storm history st louis num num insured losses num april num ment
71924176,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num day num severe thunderstorm outlook http
71924179,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num west wind
71924180,6,-3,0.4949,"""Neutral / author is just sharing information"": 0.495
""I can't tell"": 0.147
""Positive"": 0.183
""Negative"": 0.175
",:) mom's yelling us get inside dad just keep standing porch watching storm get closer closer
71924187,5,-3,0.4183,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.418
""Tweet not related to weather condition"": 0.373
",bay brew snowy wedding http
71924188,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num south wind
71924191,5,-3,0.7926,"""Neutral / author is just sharing information"": 0.793
""Positive"": 0.207
",scholastic surf series updates event num conditions num num feet fair conditions warm sunny skies http
71924192,5,-3,0.6073,"""Neutral / author is just sharing information"": 0.607
""Tweet not related to weather condition"": 0.393
",ment num storm damage lambert airport http
71924193,5,-3,0.6231,"""Neutral / author is just sharing information"": 0.623
""Tweet not related to weather condition"": 0.377
",come spend rainy afternoon us talk past present local farming http
71924195,5,-3,0.4167,"""I can't tell"": 0.364
""Neutral / author is just sharing information"": 0.417
""Negative"": 0.219
",hey ment hear huge storm ? family ok ?
71924196,5,-3,0.5782,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.578
""Negative"": 0.217
",landed num minutes ahead schedule eyes heavy head hurts weather cold gray yay travel !
71924197,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment severe thunderstorm warning issued grant owen counties num may hear sirens tornado watch
71924203,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",temp num num hum num num num baro num num rising rapidly wind num num mph rain num num goo num
71924205,5,-3,0.5678,"""I can't tell"": 0.223
""Neutral / author is just sharing information"": 0.568
""Tweet not related to weather condition"": 0.21
",ment really warm outside like don't stare
71924206,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning shannon county mo num
71924209,5,-3,0.4128,"""Neutral / author is just sharing information"": 0.413
""Tweet not related to weather condition"": 0.198
""Negative"": 0.389
",ment storm damage jet impaled chunk metal :/ bit ly num fb
71924212,5,-3,0.8295,"""Neutral / author is just sharing information"": 0.829
""Negative"": 0.171
",thunderstorm rain vicinity num harrisburg raleigh airport il winds south num num gusting num http
71924218,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current weather num num num num num num mph
71924219,7,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num north wind
71924220,4,-3,0.7703,"""Neutral / author is just sharing information"": 0.77
""Positive"": 0.23
",:) ment hi back ! missing rain weather phoenix ?
71924224,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71924225,5,-3,0.8327,"""Neutral / author is just sharing information"": 0.833
""Tweet not related to weather condition"": 0.167
",ment looks like another major severe weather threat alabama wednesday enjoy calm weekend fb
71924226,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num south wind
71924229,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",le fair windy num laramie gen brees wy winds west num num gusting num num mph num gusting http
71924234,5,-3,0.8344,"""Neutral / author is just sharing information"": 0.834
""Negative"": 0.166
",ment mini blizzard yesterday last night everything's white sturgis west rest week says snow just rain
71924236,5,-3,0.6008,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.601
""Tweet not related to weather condition"": 0.195
",ment need something rainy saturday ? check great lecture william wegman ment http
71924244,4,-3,0.7526,"""I can't tell"": 0.247
""Neutral / author is just sharing information"": 0.753
",ment num snow breckenridge season since started tracking source marti ment
71924248,5,-3,0.4037,"""I can't tell"": 0.225
""Neutral / author is just sharing information"": 0.404
""Tweet not related to weather condition"": 0.169
""Negative"": 0.203
",ment awesome ! adding spice wardrobe always necessary ! just hope not cold know weather crazy
71924255,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",current weather num num num num num num mph
71924258,5,-3,0.8007,"""I can't tell"": 0.199
""Neutral / author is just sharing information"": 0.801
",ment chilly outside
71924267,5,-3,0.7966,"""I can't tell"": 0.203
""Neutral / author is just sharing information"": 0.797
",rainy cold going green easter
71924272,6,-3,0.5172,"""Neutral / author is just sharing information"": 0.517
""Negative"": 0.483
",way work freezing !
71924276,5,-3,0.5775,"""I can't tell"": 0.22
""Neutral / author is just sharing information"": 0.578
""Negative"": 0.202
",num mom says supposed num degrees today not num better not see ppl half dressed ! know ! seen guy !
71924278,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment storm warning issued parts gallatin white posey num
71924279,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num southwest wind
71924281,5,-3,0.5889,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.589
""Negative"": 0.206
",rainy saturday country ment making immaculate kitchen one phone conversation another
71924291,5,-3,0.7962,"""Neutral / author is just sharing information"": 0.796
""Tweet not related to weather condition"": 0.204
",get daily weather report organically weather first thing many http
71924294,5,-3,0.6018,"""I can't tell"": 0.191
""Neutral / author is just sharing information"": 0.602
""Tweet not related to weather condition"": 0.207
",ment weather num ast fair num coming three day forecast visit site sat http
71924296,5,-3,0.8108,"""Neutral / author is just sharing information"": 0.811
""Negative"": 0.189
",ment st louis airport closed indefinitely severe storm authorities shut major airport st louis aft http
71924298,4,-3,0.763,"""Neutral / author is just sharing information"": 0.763
""Positive"": 0.237
",num min start day's first race num water calm lake hartwell overcast skies temp mid num
71924299,5,-3,0.5938,"""Neutral / author is just sharing information"": 0.594
""Positive"": 0.206
""Negative"": 0.2
",will say will always opt take snow cold num months rather tornadoes severe weather midwest
71924301,5,-3,0.798,"""I can't tell"": 0.202
""Neutral / author is just sharing information"": 0.798
",gym rainy saturday
71924304,5,-3,0.3824,"""Neutral / author is just sharing information"": 0.382
""I can't tell"": 0.206
""Positive"": 0.206
""Negative"": 0.206
",ment lol michigan snow storm couple days ago num insane just ready spring least
71924309,5,-3,0.7994,"""Neutral / author is just sharing information"": 0.799
""Tweet not related to weather condition"": 0.201
",star shots egg citing new trend storm damage st louis syrian unrest proves deadly rained easter eggs http
71924310,5,-3,0.8033,"""Neutral / author is just sharing information"": 0.803
""Negative"": 0.197
",skies cleared across half state sunshine will struggle hours east http
71924311,5,-3,0.4172,"""I can't tell"": 0.373
""Neutral / author is just sharing information"": 0.417
""Tweet not related to weather condition"": 0.21
",storm really happening ?
71924314,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning mercer county oh num
71924315,6,-3,0.8645,"""Neutral / author is just sharing information"": 0.864
""Tweet not related to weather condition"": 0.136
",special weather statement issued april num num expiring april num num pittsburgh http
71924319,5,-3,0.7997,"""Neutral / author is just sharing information"": 0.8
""Negative"": 0.2
",:) ment stay safe half state red can't even see st louis due storm trade places heartbeat
71924327,5,-3,0.4073,"""I can't tell"": 0.212
""Neutral / author is just sharing information"": 0.407
""Tweet not related to weather condition"": 0.203
""Negative"": 0.178
",hope everyone knows storm caused ment ment ment ment comparing dicks
71924330,5,-3,0.8,"""Neutral / author is just sharing information"": 0.8
""Tweet not related to weather condition"": 0.2
",weather centerville ohio
